antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'ProductRelated_Bin_Medium'})",frozenset({'BounceRates_Bin_Low'}),0.1269971323228185,0.5002867677181483,0.09651782056534207,0.76,1.5191287258434327,1.0,0.03298283572608522,2.082138467841049,0.3914396502753834,0.18184624884223527,0.5197245450073783,0.4764624959056666
"frozenset({'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.311347808275297,0.49651782056534205,0.23482179434657927,0.7542105263157894,1.5189999131492096,1.0,0.08023205914393283,2.048428567293041,0.4961461231040408,0.4097798112668001,0.5118209070275362,0.6135739100225812
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'ProductRelated_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_Low'}),0.12298238426874232,0.5002867677181483,0.09340434248258911,0.759493670886076,1.5181166480780475,1.0,0.03187788297050877,2.077755018435068,0.3891473592426508,0.17627957321787538,0.5187113056508539,0.47309763793239273
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_High'})",frozenset({'ExitRates_Bin_Low'}),0.13707496927488735,0.5034821794346579,0.10471118394100778,0.7638971906754333,1.517227862033143,1.0,0.035696379664548736,2.1029729463438405,0.3950554298487894,0.19541284403669723,0.5244827082827828,0.48593557662331466
"frozenset({'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})",frozenset({'ExitRates_Bin_High'}),0.2609586235149529,0.49651782056534205,0.1965587873822204,0.7532182103610674,1.5170013626166383,1.0,0.06698818037684437,2.040191783078098,0.46114442547661677,0.350423605024832,0.5098500012134788,0.5745463989099067
frozenset({'ProductRelated_Bin_Low'}),"frozenset({'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.3569029086439984,0.4584186808684965,0.2481769766489144,0.6953627180899908,1.5168725601945199,1.0,0.08456601607020314,1.7777906753103463,0.5298559754117637,0.4375902918231725,0.4375040808303083,0.6183694734328418
"frozenset({'ExitRates_Bin_Low', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'BounceRates_Bin_Low'}),0.19639492011470708,0.5002867677181483,0.1490372798033593,0.7588652482269505,1.516860523191931,1.0,0.050783500022908545,2.0723401691688563,0.42401872970377047,0.27214242968282476,0.5174537390736073,0.5283844747521913
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Bin_Medium'})",frozenset({'ExitRates_Bin_High'}),0.12331011880376895,0.49651782056534205,0.0928308070462925,0.7528239202657807,1.5162072519544314,1.0,0.03160513560419174,2.036937311960108,0.3883466275127649,0.17615049751243783,0.5090668749949314,0.4698938083177088
"frozenset({'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.31421548545678,0.49651782056534205,0.23654240065546908,0.7528031290743156,1.5161653779458781,1.0,0.08052881262858774,2.0367659895906263,0.4964261164971805,0.41195776255707767,0.5090255802037463,0.614602884669171
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.11962310528471938,0.49651782056534205,0.09004506349856616,0.7527397260273971,1.5160376825353767,1.0,0.03065005997333884,2.0362437173811645,0.3866364405053708,0.17115714063230025,0.5088996511252045,0.46704643067046425
"frozenset({'ProductRelated_Duration_Bin_Long', 'Weekend_Label_Weekday', 'PageValues_Bin_High'})",frozenset({'ExitRates_Bin_Low'}),0.10299057763211798,0.5034821794346579,0.07857435477263416,0.7629276054097056,1.5153021031774545,1.0,0.026720434285181074,2.0943721491632044,0.37911038741107367,0.14884370634797456,0.5225299379579962,0.45949472215155746
"frozenset({'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short'})",frozenset({'ExitRates_Bin_High'}),0.319950839819746,0.49651782056534205,0.24063908234330192,0.752112676056338,1.5147747873378887,1.0,0.0817777886679508,2.0310928829466315,0.4997224854474077,0.41789982925441094,0.5076542247791058,0.6183830707014364
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})","frozenset({'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.34559606718557967,0.4407210159770586,0.23064317902498976,0.6673779042200095,1.514286544154158,1.0,0.07833172917728529,1.6814246290867907,0.5189806882009197,0.41506930109112355,0.405266235131148,0.5953546892358645
"frozenset({'ProductRelated_Bin_Low', 'Weekend_Label_Weekend'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.07914789020893076,0.4384268742318722,0.05251945923801721,0.663561076604555,1.5135045673628469,1.0,0.017818897131668295,1.669168121513882,0.3684433203469255,0.11293164200140944,0.40089917419880267,0.3916758849664524
"frozenset({'ProductRelated_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.3304383449405981,0.49651782056534205,0.2481769766489144,0.7510538060996778,1.5126421952882125,1.0,0.08410844978778989,2.022453814402367,0.506159700800566,0.4287938844847113,0.5055511315616871,0.6254443947990138
"frozenset({'ProductRelated_Bin_Low', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.32675133142154855,0.49651782056534205,0.24522736583367472,0.7505015045135406,1.511529845311512,1.0,0.08298950688942366,2.0179768156637343,0.5026651168250644,0.42423812898653435,0.5044541680370647,0.6221979469762422
"frozenset({'ProductRelated_Bin_Low', 'Weekend_Label_Weekend'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",0.07914789020893076,0.42490782466202376,0.050798852929127405,0.6418219461697723,1.5104968864253896,1.0,0.017168295073861944,1.6056041658279918,0.36701462935802465,0.1120751988430947,0.3771814863943682,0.3806872939487504
"frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_High'}),0.1238017206063089,0.4997132322818517,0.09340434248258911,0.7544672402382528,1.5098004045102271,1.0,0.03153898451635576,2.0375560809221622,0.3853703011034225,0.17619783616692428,0.5092159625135728,0.4706915640443601
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})","frozenset({'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.4384268742318722,0.4407210159770586,0.29160180253994267,0.6651093253597459,1.509139118054601,1.0,0.09837786509682586,1.6700345108854686,0.6007598125163928,0.4963045600334681,0.40120997890648963,0.6633782358347344
"frozenset({'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.4407210159770586,0.4384268742318722,0.29160180253994267,0.661647146309723,1.5091391180546008,1.0,0.09837786509682586,1.6597262876410765,0.6032241070886839,0.4963045600334681,0.39749101556903543,0.6633782358347344
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_Low'}),0.13805817287996722,0.5002867677181483,0.10421958213846784,0.7548961424332344,1.5089268618404237,1.0,0.03515090507127572,2.038781589333947,0.39129944161465435,0.19512195121951217,0.5095109720278121,0.48160791399421304
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'BounceRates_Bin_Low'}),0.14272839000409668,0.5002867677181483,0.1077427283900041,0.7548794489092997,1.508893493930233,1.0,0.03633760349323931,2.0386427415339248,0.39341405474078683,0.20128577988672894,0.5094775658202989,0.48512069399280905
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'Weekend_Label_Weekend'})","frozenset({'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.0882425235559197,0.4584186808684965,0.06095862351495289,0.6908077994428969,1.5069364061127002,1.0,0.02050660226994095,1.7516008429568448,0.36895994700957774,0.12550607287449392,0.4290936750681629,0.41189183537828494
"frozenset({'ProductRelated_Bin_Low', 'PageValues_Bin_Low'})",frozenset({'ExitRates_Bin_High'}),0.3356001638672675,0.49651782056534205,0.25104465383039737,0.748046875,1.5065861566625414,1.0,0.08441319188565005,1.9983168672135263,0.506092415125894,0.43203609701071627,0.4995788623881204,0.6268287180280527
"frozenset({'ExitRates_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_Low'}),0.10102417042195821,0.5002867677181483,0.07595247849242114,0.7518248175182481,1.5027877330183785,1.0,0.025411422810612302,2.0135503771356964,0.37216798983467186,0.14457267623206488,0.5033647971487487,0.4518213507833625
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_High'}),0.09668168783285538,0.4997132322818517,0.0725931995083982,0.7508474576271187,1.5025566847579903,1.0,0.02428008077897706,2.0079536935626363,0.3702656081243633,0.13858908180822774,0.5019805470584644,0.4480585869870304
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Bin_Medium', 'Weekend_Label_Weekday'})",frozenset({'ExitRates_Bin_High'}),0.11642769356820976,0.49651782056534205,0.08684965178205653,0.7459535538353271,1.5023701525676845,1.0,0.02904122711811953,1.9818509057524896,0.37844675550081186,0.16508332035508486,0.49542117568106875,0.46043552279225103
frozenset({'Revenue_Label_Revenue_Yes'}),frozenset({'ExitRates_Bin_Low'}),0.15632937320770177,0.5034821794346579,0.11823023351085621,0.7562893081761006,1.5021173321870316,1.0,0.039521179978588505,2.0373247347068233,0.39621273135889046,0.2183055975794251,0.509160232060942,0.4955571846006622
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.10069643588693158,0.4384268742318722,0.0662843097091356,0.6582587469487388,1.5014105786786314,1.0,0.022136286076938058,1.6432699323072117,0.37135365800920395,0.14018367700571824,0.39145725218986815,0.4047227205123062
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_High'}),0.11437935272429332,0.4997132322818517,0.08578451454321999,0.75,1.500860796851943,1.0,0.02862763848705735,2.001147070872593,0.37681561661578306,0.1623759305210918,0.5002866033409761,0.46083374323659615
"frozenset({'ExitRates_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_Low'}),0.11233101188037689,0.5002867677181483,0.0842277755018435,0.7498176513493799,1.4987757017227616,1.0,0.028030056653700834,1.9973960392373717,0.37490186177109247,0.15940455884633276,0.4993481611279197,0.45908832125280985
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'BounceRates_Bin_High'}),0.11741089717328963,0.4997132322818517,0.08791478902089307,0.7487787857641311,1.4984169667570455,1.0,0.02924301008931638,1.9914192726114066,0.37687868413120335,0.166124787118749,0.4978455748855586,0.4623546330853776
"frozenset({'ProductRelated_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'ExitRates_Bin_High'}),0.2777550184350676,0.49651782056534205,0.20655469070053256,0.7436578171091445,1.4977464781876417,1.0,0.06864437429606637,1.9641019427888264,0.4601350921122468,0.3638331649588685,0.49086145774078244,0.5798322088846053
"frozenset({'ExitRates_Bin_Low', 'ProductRelated_Duration_Bin_Medium', 'ProductRelated_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_Low'}),0.0899631298648095,0.5002867677181483,0.06734944694797214,0.7486338797814207,1.4964095156783885,1.0,0.02234208349409858,1.9879895979908444,0.3645277949921763,0.1287997492948919,0.4969792593428824,0.44162778168566613
"frozenset({'ProductRelated_Bin_Low', 'PageValues_Bin_Low', 'Weekend_Label_Weekend'})","frozenset({'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.07406800491601803,0.4584186808684965,0.050798852929127405,0.6858407079646017,1.4961011332811374,1.0,0.0168446958209651,1.7239067341368983,0.3581213195520806,0.10546011226399048,0.41992221493312615,0.3983269670296646
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_High'}),0.08873412535845965,0.4997132322818517,0.0662843097091356,0.7469990766389658,1.4948555058826984,1.0,0.0219426931125567,1.9774108373677173,0.36327380625577776,0.1269417856582457,0.4942881969175528,0.4398218862453724
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'BounceRates_Bin_High'}),0.09086439983613273,0.4997132322818517,0.06784104875051208,0.7466185752930569,1.4940940664783995,1.0,0.02243490580904764,1.9744413715282085,0.3637500261224831,0.12978056426332288,0.49352763043756287,0.4411892679711718
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.3413355182302335,0.49651782056534205,0.2529291274068005,0.7409985597695632,1.49239066369431,1.0,0.08344995981358339,1.943935829031312,0.500913851581896,0.43241350329177763,0.4855797269304343,0.6252022501818113
frozenset({'ProductRelated_Duration_Bin_Short'}),frozenset({'ExitRates_Bin_High'}),0.3333060221220811,0.49651782056534205,0.2467841048750512,0.7404129793510325,1.49121128927052,1.0,0.0812917251896918,1.9395506685039667,0.4940860865252276,0.42327150084317033,0.48441666606661526,0.6187213411606647
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekend'})","frozenset({'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.0928308070462925,0.4407210159770586,0.06095862351495289,0.6566637246248898,1.4899759730520132,1.0,0.02004613591954057,1.6289539560359712,0.36249934446671644,0.1289875173370319,0.3861091062183972,0.39748969834144654
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'BounceRates_Bin_High'}),0.10700532568619418,0.4997132322818517,0.0796394920114707,0.7442572741194486,1.4893687539970275,1.0,0.026167514841450357,1.9562111336523997,0.3679468837893157,0.1510959117052697,0.4888077351175681,0.4518138313538709
"frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'BounceRates_Bin_High'}),0.1369930356411307,0.4997132322818517,0.10184350675952479,0.743421052631579,1.4876953512655224,1.0,0.033386274119192455,1.949835607516886,0.37985715353936084,0.19041053921568626,0.4871362507973176,0.47361247745532054
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.1331421548545678,0.49651782056534205,0.09832036050798854,0.7384615384615386,1.4872810357958877,1.0,0.03221290795422527,1.9250789213678112,0.37795368620037834,0.18504240555127222,0.48054077736746603,0.46824067022086835
"frozenset({'ExitRates_Bin_Low', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_Low'}),0.15092175337976238,0.5002867677181483,0.11224907824662024,0.7437567861020631,1.4866609194850442,1.0,0.0367449220699034,1.9501520632694307,0.3855376828427359,0.20826999087868656,0.48721947440165275,0.48406312937595786
"frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_Yes'})",frozenset({'ExitRates_Bin_Low'}),0.11544448996312986,0.5034821794346579,0.08635804997951659,0.7480482611781405,1.4857492315181782,1.0,0.02823380656915747,1.970686223032583,0.36960813021619504,0.16215384615384615,0.492562545821651,0.45978491171193436
"frozenset({'ExitRates_Bin_Low', 'ProductRelated_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'BounceRates_Bin_Low'}),0.13535436296599754,0.5002867677181483,0.10053256861941827,0.7427360774818402,1.4846206723986015,1.0,0.03281657187461033,1.9424147287755744,0.37752722683368495,0.18787322002756085,0.4851768856641843,0.47184298142025194
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Bin_Medium'})","frozenset({'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.11642769356820976,0.4584186808684965,0.07914789020893076,0.6798029556650246,1.482930308112891,1.0,0.02577526050683051,1.6914001197491568,0.3685713940136756,0.1596694214876033,0.40877383871280254,0.42622855558050154
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.13207701761573126,0.4384268742318722,0.08578451454321999,0.6495037220843672,1.4814413993720243,1.0,0.027878400552087006,1.6022227942269416,0.3744361466290609,0.17697768762677482,0.3758670744148967,0.42258404194294985
"frozenset({'ExitRates_Bin_Low', 'Weekend_Label_Weekday', 'Revenue_Label_Revenue_Yes', 'PageValues_Bin_High'})",frozenset({'BounceRates_Bin_Low'}),0.07382220401474805,0.5002867677181483,0.05456780008193363,0.7391786903440621,1.4775099763592006,1.0,0.017635528249565623,1.9159217969614823,0.34894554852092013,0.10503075224727962,0.4780580284717623,0.42412586662633833
frozenset({'ProductRelated_Bin_Low'}),frozenset({'ExitRates_Bin_High'}),0.3569029086439984,0.49651782056534205,0.2609586235149529,0.7311753902662994,1.4726065409571263,1.0,0.08374996916160346,1.872902112397413,0.49904126414327904,0.44046466602129725,0.46606926577708446,0.6283764740110376
"frozenset({'Weekend_Label_Weekday', 'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Medium', 'Revenue_Label_Revenue_No'})",frozenset({'ExitRates_Bin_High'}),0.09070053256861942,0.49651782056534205,0.0662843097091356,0.7308039747064137,1.471858500213165,1.0,0.02124987895404886,1.8703180289737125,0.3525646666032544,0.12724127083988676,0.4653315722199803,0.4321511622706986
frozenset({'PageValues_Bin_High'}),frozenset({'ExitRates_Bin_Low'}),0.2236788201556739,0.5034821794346579,0.16558787382220402,0.7402930402930403,1.4703460629416694,1.0,0.05296957395685245,1.91183871670435,0.4120562588859196,0.29486431281003794,0.476943326200752,0.5345891564361865
"frozenset({'BounceRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'ExitRates_Bin_High'}),0.09315854158131913,0.49651782056534205,0.06784104875051208,0.7282321899736148,1.466678857859401,1.0,0.02158617271750972,1.8526188932595673,0.3508744362910703,0.13000471031559116,0.46022357666850594,0.43243292666997574
